@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 86\nSize of the tree: 171\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

vowel,3,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.100453,0.207537,60.774309,72.191734,342.48373,168.556623,173.927107,3.459432,1.702592,1.756839,194.270533,1.962329,56.724018,0.888889,8,0.011111,1,0.988889,89,0.111111,1,0.888889,0.888889,0.888889,0.877778,0.899383,0.77891,0.79798,0.020202,0.979798,0.20202,0.803188,0.79798,0.796686,0.778891,0.893098,0.71088,0.796686,0.79798,0.032,0,0.03,0,30,0,75170,128107,16435,98.989899,90.633609,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,4,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,82,17,0,82.828283,17.171717,0,0.811111,0.097748,0.197453,59.13775,68.684132,342.48373,154.535022,187.948708,3.459432,1.56096,1.898472,201.805712,2.038442,58.924175,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,1,1,0.828283,0.017172,0.982828,0.171717,0.832461,0.828283,0.821814,0.809896,0.923457,0.758556,0.821814,0.828283,0.034,0.001,0.03,0,30,0,76602,128107,16435,100,92.561983,'Number of leaves: 102\nSize of the tree: 203\n',203,102,102
vowel,4,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.096532,0.198162,58.401894,68.930653,342.48373,153.108437,189.375293,3.459432,1.54655,1.912882,202.44163,2.044865,59.109853,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,1,1,0.808081,0.019192,0.980808,0.191919,0.83419,0.808081,0.804664,0.795127,0.927722,0.746253,0.804664,0.808081,0.031,0,0.03,0,30,0,70874,128107,16435,100,90.817264,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,4,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.094712,0.193834,57.300821,67.425289,342.48373,150.1487,192.33503,3.459432,1.516654,1.942778,208.371496,2.104763,60.841283,0.666667,6,0,0,1,90,0.333333,3,1,0.666667,0.8,0.803219,0.815432,0.729529,0.838384,0.016162,0.983838,0.161616,0.851912,0.838384,0.838057,0.826179,0.919641,0.763326,0.838057,0.838384,0.033,0,0.04,0,40,0,74454,128107,16435,97.979798,92.011019,'Number of leaves: 99\nSize of the tree: 197\n',197,99,99
vowel,4,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,81,18,0,81.818182,18.181818,0,0.8,0.093481,0.190091,56.556228,66.123092,342.48373,142.298314,200.185416,3.459432,1.437357,2.022075,209.457349,2.115731,61.158336,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.887654,0.861953,0.818182,0.018182,0.981818,0.181818,0.830073,0.818182,0.820794,0.804617,0.946465,0.808976,0.820794,0.818182,0.031,0.001,0.03,0.01,30,10,72306,128107,16435,98.989899,92.011019,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
vowel,4,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,86,13,0,86.868687,13.131313,0,0.855556,0.092192,0.182985,55.775883,63.651288,342.48373,132.831186,209.652544,3.459432,1.341729,2.117702,215.121292,2.172942,62.81212,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.868687,0.013131,0.986869,0.131313,0.878404,0.868687,0.867051,0.857879,0.960606,0.838205,0.867051,0.868687,0.034,0.001,0.03,0,30,0,73022,128107,16435,100,91.827365,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
vowel,4,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.092471,0.197339,55.944941,68.644381,342.48373,150.354627,192.129103,3.459432,1.518734,1.940698,209.32013,2.114345,61.11827,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,1,1,0.838384,0.016162,0.983838,0.161616,0.855324,0.838384,0.834222,0.825661,0.923513,0.770739,0.834222,0.838384,0.022,0,0.02,0,20,0,73022,128107,16435,98.989899,88.613407,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
vowel,4,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,77,22,0,77.777778,22.222222,0,0.755556,0.09498,0.208359,57.462925,72.477849,342.48373,168.686571,173.797159,3.459432,1.703905,1.755527,202.14138,2.041832,59.022185,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,0.990741,0.843827,0.777778,0.022222,0.977778,0.222222,0.772422,0.777778,0.772155,0.751827,0.87587,0.670988,0.772155,0.777778,0.021,0,0.02,0,20,0,69442,128107,16435,96.969697,89.439853,'Number of leaves: 92\nSize of the tree: 183\n',183,92,92
vowel,4,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.088099,0.183971,53.300109,63.994509,342.48373,134.607693,207.876037,3.459432,1.359674,2.099758,220.763696,2.229936,64.459616,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,1,1,0.858586,0.014141,0.985859,0.141414,0.877323,0.858586,0.860545,0.850957,0.940909,0.816158,0.860545,0.858586,0.023,0.001,0.02,0,20,0,70874,128107,16435,98.989899,90.358127,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,4,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,74,25,0,74.747475,25.252525,0,0.722222,0.099541,0.203305,60.222421,70.719825,342.48373,161.694202,180.789529,3.459432,1.633275,1.826157,193.66304,1.956192,56.546639,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.941358,0.843429,0.747475,0.025253,0.974747,0.252525,0.758225,0.747475,0.747931,0.725687,0.926543,0.745299,0.747931,0.747475,0.021,0,0.03,0,30,0,67294,128107,16435,100,92.011019,'Number of leaves: 89\nSize of the tree: 177\n',177,89,89
vowel,4,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.095429,0.190384,57.734607,66.225342,342.48373,144.100907,198.382823,3.459432,1.455565,2.003867,207.576105,2.096728,60.609041,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.838384,0.016162,0.983838,0.161616,0.872964,0.838384,0.842605,0.83432,0.948541,0.83738,0.842605,0.838384,0.023,0.001,0.02,0,20,0,75886,128107,16435,98.989899,92.745638,'Number of leaves: 101\nSize of the tree: 201\n',201,101,101
vowel,5,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,78,21,0,78.787879,21.212121,0,0.766667,0.093906,0.19536,56.813389,67.956099,342.48373,148.285557,194.198174,3.459432,1.497834,1.961598,206.344383,2.084287,60.249397,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.787879,0.021212,0.978788,0.212121,0.796832,0.787879,0.787926,0.769443,0.934456,0.758249,0.787926,0.787879,0.021,0.001,0.03,0,30,0,72306,128107,16435,100,90.449954,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
vowel,5,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,86,13,0,86.868687,13.131313,0,0.855556,0.087857,0.178769,53.153432,62.185052,342.48373,126.44049,216.04324,3.459432,1.277177,2.182255,224.043048,2.263061,65.417136,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.868687,0.013131,0.986869,0.131313,0.879683,0.868687,0.865167,0.857418,0.958866,0.860088,0.865167,0.868687,0.022,0,0.02,0,20,0,69442,128107,16435,100,90.817264,'Number of leaves: 92\nSize of the tree: 183\n',183,92,92
vowel,5,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.098118,0.202195,59.36119,70.333682,342.48373,158.886677,183.597053,3.459432,1.604916,1.854516,198.563954,2.005697,57.977631,1,9,0.022222,2,0.977778,88,0,0,0.818182,1,0.9,0.894427,0.998148,0.976543,0.79798,0.020202,0.979798,0.20202,0.811836,0.79798,0.798487,0.782202,0.921044,0.76385,0.798487,0.79798,0.027,0,0.03,0,30,0,75170,128107,16435,98.989899,90.633609,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,5,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,78,21,0,78.787879,21.212121,0,0.766667,0.098659,0.203189,59.688409,70.679545,342.48373,162.294145,180.189585,3.459432,1.639335,1.820097,198.160501,2.001621,57.859829,1,9,0.022222,2,0.977778,88,0,0,0.818182,1,0.9,0.894427,0.985185,0.794949,0.787879,0.021212,0.978788,0.212121,0.813153,0.787879,0.789733,0.775007,0.913075,0.736175,0.789733,0.787879,0.025,0.001,0.02,0,20,0,73022,128107,16435,97.979798,91.919192,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
vowel,5,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,74,25,0,74.747475,25.252525,0,0.722222,0.105148,0.218565,63.614817,76.027928,342.48373,184.265779,158.217951,3.459432,1.86127,1.598161,181.953457,1.837914,53.127621,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.905556,0.900383,0.747475,0.025253,0.974747,0.252525,0.761251,0.747475,0.74629,0.726028,0.874523,0.617553,0.74629,0.747475,0.029,0.001,0.02,0,20,0,70874,128107,16435,97.979798,92.011019,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,5,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,73,26,0,73.737374,26.262626,0,0.711111,0.104192,0.212755,63.036269,74.007038,342.48373,177.836825,164.646905,3.459432,1.796332,1.6631,184.018767,1.858775,53.73066,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.737374,0.026263,0.973737,0.262626,0.752912,0.737374,0.73456,0.714863,0.897082,0.688574,0.73456,0.737374,0.027,0.001,0.03,0,30,0,70874,128107,16435,100,92.653811,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,5,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,77,22,0,77.777778,22.222222,0,0.755556,0.097179,0.203813,58.793477,70.896574,342.48373,158.708565,183.775165,3.459432,1.603117,1.856315,197.958108,1.999577,57.800733,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.777778,0.022222,0.977778,0.222222,0.824862,0.777778,0.779295,0.77022,0.925477,0.746812,0.779295,0.777778,0.026,0.001,0.02,0,20,0,75170,128107,16435,98.989899,90.266299,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,5,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,75,24,0,75.757576,24.242424,0,0.733333,0.097499,0.20071,58.986974,69.81724,342.48373,159.395855,183.087875,3.459432,1.610059,1.849372,195.099073,1.970698,56.965939,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,0.998765,0.988889,0.757576,0.024242,0.975758,0.242424,0.767781,0.757576,0.757265,0.73642,0.927104,0.734908,0.757265,0.757576,0.022,0,0.02,0,20,0,73022,128107,16435,100,91.735537,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
vowel,5,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,81,18,0,81.818182,18.181818,0,0.8,0.090762,0.189198,54.911239,65.812642,342.48373,138.838761,203.64497,3.459432,1.402412,2.05702,214.695037,2.168637,62.68766,0.777778,7,0.011111,1,0.988889,89,0.222222,2,0.875,0.777778,0.823529,0.808692,0.97284,0.892957,0.818182,0.018182,0.981818,0.181818,0.847815,0.818182,0.81669,0.808378,0.949944,0.778119,0.81669,0.818182,0.022,0,0.02,0,20,0,71590,128107,16435,100,90.358127,'Number of leaves: 95\nSize of the tree: 189\n',189,95,95
vowel,5,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,84,15,0,84.848485,15.151515,0,0.833333,0.093313,0.191312,56.454354,66.547921,342.48373,141.445983,201.037747,3.459432,1.428747,2.030684,211.2657,2.133997,61.686346,0.888889,8,0.033333,3,0.966667,87,0.111111,1,0.727273,0.888889,0.8,0.782624,0.937037,0.904762,0.848485,0.015152,0.984848,0.151515,0.85406,0.848485,0.845503,0.833894,0.947026,0.81276,0.845503,0.848485,0.025,0,0.02,0,20,0,71590,128107,16435,98.989899,92.378329,'Number of leaves: 95\nSize of the tree: 189\n',189,95,95
vowel,6,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.09077,0.187778,54.91561,65.318818,342.48373,140.551031,201.932699,3.459432,1.419707,2.039724,214.660048,2.168283,62.677444,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.838384,0.016162,0.983838,0.161616,0.865192,0.838384,0.83765,0.830051,0.940909,0.801472,0.83765,0.838384,0.022,0,0.02,0,20,0,69442,128107,16435,98.989899,91.827365,'Number of leaves: 92\nSize of the tree: 183\n',183,92,92
vowel,6,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,76,23,0,76.767677,23.232323,0,0.744444,0.105078,0.213432,63.572128,74.242326,342.48373,179.247644,163.236086,3.459432,1.810582,1.648849,185.379132,1.872516,54.127865,0.888889,8,0.011111,1,0.988889,89,0.111111,1,0.888889,0.888889,0.888889,0.877778,0.920988,0.732981,0.767677,0.023232,0.976768,0.232323,0.777493,0.767677,0.759644,0.744433,0.885017,0.700938,0.759644,0.767677,0.031,0.001,0.04,0,40,0,75170,128107,16435,98.989899,92.745638,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,6,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,73,26,0,73.737374,26.262626,0,0.711111,0.103315,0.215486,62.505368,74.956963,342.48373,178.246267,164.237464,3.459432,1.800467,1.658964,184.72239,1.865883,53.936107,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.737374,0.026263,0.973737,0.262626,0.785859,0.737374,0.729023,0.722041,0.890741,0.660224,0.729023,0.737374,0.033,0.001,0.03,0,30,0,68726,128107,16435,100,88.888889,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91
vowel,6,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.095955,0.190782,58.052473,66.363762,342.48373,146.217657,196.266073,3.459432,1.476946,1.982486,205.125512,2.071975,59.893506,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.998765,0.979798,0.808081,0.019192,0.980808,0.191919,0.820179,0.808081,0.806441,0.79201,0.948597,0.825287,0.806441,0.808081,0.025,0,0.02,0,20,0,81614,128107,16435,100,93.755739,'Number of leaves: 109\nSize of the tree: 217\n',217,109,109
vowel,6,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.090322,0.18386,54.644774,63.95571,342.48373,134.400058,208.083673,3.459432,1.357576,2.101855,215.349508,2.175248,62.878756,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.838384,0.016162,0.983838,0.161616,0.860127,0.838384,0.842222,0.830416,0.962402,0.843703,0.842222,0.838384,0.031,0,0.03,0,30,0,70874,128107,16435,100,91.551882,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,6,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.093258,0.19013,56.421051,66.13675,342.48373,140.838894,201.644836,3.459432,1.422615,2.036817,212.630292,2.147781,62.084786,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,1,1,0.838384,0.016162,0.983838,0.161616,0.851614,0.838384,0.839207,0.826586,0.943715,0.793539,0.839207,0.838384,0.032,0.001,0.03,0,30,0,70874,128107,16435,100,90.082645,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,6,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,73,26,0,73.737374,26.262626,0,0.711111,0.102383,0.212723,61.941781,73.99577,342.48373,171.695257,170.788473,3.459432,1.734296,1.725136,184.994913,1.868635,54.015679,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.995679,0.951389,0.737374,0.026263,0.973737,0.262626,0.761364,0.737374,0.741654,0.719922,0.916105,0.677232,0.741654,0.737374,0.037,0.001,0.03,0.01,30,10,73738,128107,16435,100,90.174472,'Number of leaves: 98\nSize of the tree: 195\n',195,98,98
vowel,6,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.09358,0.199253,56.616015,69.3104,342.48373,157.505293,184.978437,3.459432,1.590963,1.868469,205.110708,2.071825,59.889183,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.79798,0.020202,0.979798,0.20202,0.825051,0.79798,0.798116,0.785911,0.910494,0.742304,0.798116,0.79798,0.033,0,0.04,0,40,0,68726,128107,16435,100,89.164371,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91
vowel,6,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.094521,0.187867,57.185259,65.349636,342.48373,137.254473,205.229257,3.459432,1.386409,2.073023,211.145715,2.132785,61.651313,0.666667,6,0,0,1,90,0.333333,3,1,0.666667,0.8,0.803219,0.938889,0.795478,0.858586,0.014141,0.985859,0.141414,0.879024,0.858586,0.856704,0.849853,0.961223,0.844402,0.856704,0.858586,0.035,0.001,0.04,0,40,0,75170,128107,16435,100,92.194674,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,6,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.083604,0.175168,50.580647,60.932394,342.48373,122.41657,220.06716,3.459432,1.236531,2.222901,230.60218,2.329315,67.332302,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.858586,0.014141,0.985859,0.141414,0.862364,0.858586,0.85715,0.845047,0.951459,0.812273,0.85715,0.858586,0.037,0.001,0.03,0,30,0,70874,128107,16435,100,89.348026,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,7,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,77,22,0,77.777778,22.222222,0,0.755556,0.101439,0.204044,61.370324,70.97696,342.48373,159.19736,183.28637,3.459432,1.608054,1.851377,193.993248,1.959528,56.643055,0.777778,7,0.011111,1,0.988889,89,0.222222,2,0.875,0.777778,0.823529,0.808692,0.898765,0.816239,0.777778,0.022222,0.977778,0.222222,0.788707,0.777778,0.768123,0.755292,0.936756,0.74364,0.768123,0.777778,0.032,0.004,0.04,0,40,0,73738,128107,16435,100,92.745638,'Number of leaves: 98\nSize of the tree: 195\n',195,98,98
vowel,7,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,81,18,0,81.818182,18.181818,0,0.8,0.093042,0.188798,56.29067,65.673399,342.48373,140.906704,201.577026,3.459432,1.4233,2.036132,210.446578,2.125723,61.447175,0.888889,8,0.011111,1,0.988889,89,0.111111,1,0.888889,0.888889,0.888889,0.877778,0.989506,0.910825,0.818182,0.018182,0.981818,0.181818,0.823114,0.818182,0.815577,0.800474,0.951122,0.81648,0.815577,0.818182,0.021,0.001,0.02,0,20,0,74454,128107,16435,100,91.64371,'Number of leaves: 99\nSize of the tree: 197\n',197,99,99
vowel,7,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,78,21,0,78.787879,21.212121,0,0.766667,0.095577,0.19938,57.824351,69.354558,342.48373,158.628081,183.855649,3.459432,1.602304,1.857128,200.826302,2.028549,58.638202,0.888889,8,0.022222,2,0.977778,88,0.111111,1,0.8,0.888889,0.842105,0.826798,0.921605,0.902402,0.787879,0.021212,0.978788,0.212121,0.801311,0.787879,0.787009,0.770476,0.917508,0.737292,0.787009,0.787879,0.02,0,0.02,0,20,0,70874,128107,16435,97.979798,90.633609,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,7,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,78,21,0,78.787879,21.212121,0,0.766667,0.098577,0.202566,59.639032,70.462646,342.48373,163.222812,179.260918,3.459432,1.648715,1.810716,195.108132,1.970789,56.968584,0.888889,8,0.011111,1,0.988889,89,0.111111,1,0.888889,0.888889,0.888889,0.877778,0.945062,0.765988,0.787879,0.021212,0.978788,0.212121,0.804104,0.787879,0.788373,0.771886,0.913973,0.72674,0.788373,0.787879,0.022,0.001,0.02,0,20,0,73022,128107,16435,98.989899,92.102847,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
vowel,7,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.097703,0.202213,59.110585,70.339942,342.48373,160.697544,181.786186,3.459432,1.623208,1.836224,199.196246,2.012083,58.162251,0.888889,8,0.022222,2,0.977778,88,0.111111,1,0.8,0.888889,0.842105,0.826798,0.973457,0.653704,0.808081,0.019192,0.980808,0.191919,0.813167,0.808081,0.803963,0.78885,0.91257,0.710092,0.803963,0.808081,0.022,0,0.02,0,20,0,75886,128107,16435,96.969697,92.011019,'Number of leaves: 101\nSize of the tree: 201\n',201,101,101
vowel,7,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.096755,0.202238,58.536936,70.348587,342.48373,159.259749,183.223981,3.459432,1.608684,1.850747,201.935135,2.039749,58.961964,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.834568,0.801925,0.79798,0.020202,0.979798,0.20202,0.81902,0.79798,0.79837,0.784352,0.90853,0.702463,0.79837,0.79798,0.023,0,0.02,0,20,0,72306,128107,16435,97.979798,90.817264,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
