@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 18\nSize of the tree: 35\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

ionosphere,3,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,29,6,0,82.857143,17.142857,0,0.632867,0.171691,0.356321,37.033441,73.717486,33.329976,21.594015,11.735961,0.952285,0.616972,0.335313,20.727154,0.592204,62.187725,0.769231,10,0.136364,3,0.863636,19,0.230769,3,0.769231,0.769231,0.769231,0.632867,0.907343,0.904396,0.828571,0.195704,0.804296,0.171429,0.828571,0.828571,0.828571,0.632867,0.907343,0.903578,0.816434,0.828571,0.008,0.001,0.01,0,10,0,9238,100232,13403,94.285714,61.428571,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
ionosphere,4,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,315,36,32,4,0,88.888889,11.111111,0,0.750865,0.126819,0.305046,27.509082,63.508233,33.969909,19.161973,14.807936,0.943609,0.532277,0.411332,24.692318,0.685898,72.688797,0.769231,10,0.043478,1,0.956522,22,0.230769,3,0.909091,0.769231,0.833333,0.756759,0.949833,0.917653,0.888889,0.163136,0.836864,0.111111,0.890505,0.888889,0.886574,0.756759,0.949833,0.941986,0.875,0.888889,0.01,0.001,0.01,0,10,0,9238,99923,13712,94.444444,63.888889,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
ionosphere,4,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.724409,0.139859,0.324762,30.636246,68.365731,32.502297,19.857924,12.644373,0.928637,0.567369,0.361268,22.708049,0.648801,69.865982,0.666667,8,0,0,1,23,0.333333,4,1,0.666667,0.8,0.753592,0.887681,0.878362,0.885714,0.219048,0.780952,0.114286,0.902646,0.885714,0.878857,0.753592,0.887681,0.889777,0.86,0.885714,0.008,0,0,0,0,0,9238,100232,13403,94.285714,60,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
ionosphere,4,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.756098,0.131672,0.293463,28.843032,61.777008,32.502297,14.972857,17.52944,0.928637,0.427796,0.500841,23.190602,0.662589,71.350657,0.916667,11,0.130435,3,0.869565,20,0.083333,1,0.785714,0.916667,0.846154,0.761783,0.931159,0.918529,0.885714,0.099482,0.900518,0.114286,0.895238,0.885714,0.887512,0.761783,0.931159,0.930182,0.877622,0.885714,0.009,0,0.01,0,10,0,8170,100232,13403,97.142857,58.571429,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
ionosphere,4,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.121901,0.27856,26.702611,58.639788,32.502297,13.40054,19.101756,0.928637,0.382873,0.545764,23.822991,0.680657,73.29633,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.936594,0.931349,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.936594,0.937093,0.867424,0.885714,0.01,0,0,0,0,0,8526,100232,13403,97.142857,58.571429,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
ionosphere,4,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.122312,0.285675,26.792676,60.137542,32.502297,15.944346,16.557951,0.928637,0.455553,0.473084,24.237624,0.692504,74.572033,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.86413,0.835714,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.86413,0.861948,0.897959,0.914286,0.01,0,0.01,0,10,0,7814,100232,13403,91.428571,54.285714,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
ionosphere,4,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.762712,0.134056,0.305151,28.915606,63.131284,33.329976,15.883053,17.446922,0.952285,0.453802,0.498483,23.84984,0.681424,71.556729,0.923077,12,0.136364,3,0.863636,19,0.076923,1,0.8,0.923077,0.857143,0.768137,0.916084,0.934249,0.885714,0.099001,0.900999,0.114286,0.894286,0.885714,0.887075,0.768137,0.916084,0.928305,0.880952,0.885714,0.009,0,0.01,0,10,0,8882,100232,13403,97.142857,60,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
ionosphere,4,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,29,6,0,82.857143,17.142857,0,0.644068,0.181935,0.380001,39.24295,78.616633,33.329976,28.476766,4.85321,0.952285,0.813622,0.138663,20.141812,0.57548,60.431525,0.846154,11,0.181818,4,0.818182,18,0.153846,2,0.733333,0.846154,0.785714,0.648649,0.84965,0.733343,0.828571,0.164236,0.835764,0.171429,0.838095,0.828571,0.830612,0.648649,0.84965,0.817905,0.821429,0.828571,0.01,0,0.01,0,10,0,8882,100232,13403,88.571429,61.428571,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
ionosphere,4,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.689165,0.149627,0.329962,32.274204,68.264184,33.329976,20.516649,12.813326,0.952285,0.58619,0.366095,22.471719,0.642049,67.421947,0.769231,10,0.090909,2,0.909091,20,0.230769,3,0.833333,0.769231,0.8,0.690501,0.895105,0.891462,0.857143,0.178821,0.821179,0.142857,0.856108,0.857143,0.855873,0.690501,0.895105,0.891275,0.844444,0.857143,0.011,0,0.01,0,10,0,8526,100232,13403,94.285714,62.857143,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
ionosphere,4,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.762712,0.138582,0.283951,29.891886,58.745262,33.329976,13.932055,19.39792,0.952285,0.398059,0.554226,23.637727,0.675364,70.920324,0.923077,12,0.136364,3,0.863636,19,0.076923,1,0.8,0.923077,0.857143,0.768137,0.940559,0.936264,0.885714,0.099001,0.900999,0.114286,0.894286,0.885714,0.887075,0.768137,0.940559,0.933175,0.880952,0.885714,0.01,0,0.01,0,10,0,8882,100232,13403,97.142857,70,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
ionosphere,4,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,29,6,0,82.857143,17.142857,0,0.608209,0.201976,0.388465,43.565712,80.367653,33.329976,25.466022,7.863954,0.952285,0.727601,0.224684,18.984344,0.54241,56.95877,0.615385,8,0.045455,1,0.954545,21,0.384615,5,0.888889,0.615385,0.727273,0.630081,0.832168,0.805635,0.828571,0.258641,0.741359,0.171429,0.837851,0.828571,0.82013,0.630081,0.832168,0.827541,0.801136,0.828571,0.009,0,0.01,0,10,0,7814,100232,13403,91.428571,60,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
ionosphere,5,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,315,36,35,1,0,97.222222,2.777778,0,0.938776,0.085133,0.17543,18.466847,36.523198,33.969909,6.90798,27.061929,0.943609,0.191888,0.75172,28.65397,0.795944,84.351036,0.923077,12,0,0,1,23,0.076923,1,1,0.923077,0.96,0.94054,0.98495,0.978632,0.972222,0.049145,0.950855,0.027778,0.97338,0.972222,0.971962,0.94054,0.98495,0.9861,0.969362,0.972222,0.01,0,0.01,0,10,0,8526,99923,13712,100,63.888889,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
ionosphere,5,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,35,0,0,100,0,0,1,0.052174,0.083402,11.428801,17.556966,32.502297,2.83583,29.666467,0.928637,0.081024,0.847613,29.666467,0.847613,91.274986,1,12,0,0,1,23,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,9594,100232,13403,100,60,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
ionosphere,5,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.662813,0.1789,0.360229,39.188255,75.832062,32.502297,23.532478,8.969819,0.928637,0.672357,0.256281,19.998547,0.571387,61.529642,0.666667,8,0.043478,1,0.956522,22,0.333333,4,0.888889,0.666667,0.761905,0.676809,0.811594,0.780952,0.857143,0.233954,0.766046,0.142857,0.860806,0.857143,0.851312,0.676809,0.811594,0.81646,0.829932,0.857143,0.008,0,0.01,0,10,0,7458,100232,13403,88.571429,57.142857,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
ionosphere,5,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.114263,0.263843,25.029567,55.541794,32.502297,12.760188,19.742109,0.928637,0.364577,0.56406,24.674317,0.70498,75.915611,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.940217,0.932418,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.940217,0.938327,0.902868,0.914286,0.009,0,0.01,0,10,0,9594,100232,13403,97.142857,64.285714,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
ionosphere,5,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,33,2,0,94.285714,5.714286,0,0.878049,0.100711,0.217006,22.060884,45.681989,32.502297,8.546953,23.955344,0.928637,0.244199,0.684438,25.966255,0.741893,79.890523,1,12,0.086957,2,0.913043,21,0,0,0.857143,1,0.923077,0.884652,0.981884,0.951948,0.942857,0.029814,0.970186,0.057143,0.95102,0.942857,0.943756,0.884652,0.981884,0.976042,0.938811,0.942857,0.008,0,0.01,0,10,0,9238,100232,13403,100,67.142857,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
ionosphere,5,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,34,1,0,97.142857,2.857143,0,0.939759,0.055738,0.149263,12.022571,30.880215,33.329976,4.264042,29.065933,0.952285,0.12183,0.830455,29.79348,0.851242,89.389443,1,13,0.045455,1,0.954545,21,0,0,0.928571,1,0.962963,0.941469,1,1,0.971429,0.016883,0.983117,0.028571,0.973469,0.971429,0.971625,0.941469,1,1,0.969854,0.971429,0.009,0,0.01,0,10,0,9950,100232,13403,100,62.857143,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
ionosphere,5,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.747292,0.152377,0.311287,32.867275,64.400695,33.329976,17.601031,15.728945,0.952285,0.502887,0.449398,22.809597,0.651703,68.435683,0.769231,10,0.045455,1,0.954545,21,0.230769,3,0.909091,0.769231,0.833333,0.75333,0.895105,0.882784,0.885714,0.161938,0.838062,0.114286,0.887662,0.885714,0.883437,0.75333,0.895105,0.890891,0.873188,0.885714,0.01,0,0.01,0,10,0,8170,100232,13403,94.285714,65.714286,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
ionosphere,5,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.689165,0.170764,0.358126,36.833479,74.090988,33.329976,23.600296,9.72968,0.952285,0.674294,0.277991,21.262673,0.607505,63.794444,0.769231,10,0.090909,2,0.909091,20,0.230769,3,0.833333,0.769231,0.8,0.690501,0.86014,0.848168,0.857143,0.178821,0.821179,0.142857,0.856108,0.857143,0.855873,0.690501,0.86014,0.854867,0.844444,0.857143,0.008,0,0.01,0,10,0,7814,100232,13403,94.285714,68.571429,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
ionosphere,5,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.667932,0.148029,0.321481,31.929463,66.509558,33.329976,18.558508,14.771467,0.952285,0.530243,0.422042,22.571805,0.644909,67.722235,0.615385,8,0,0,1,22,0.384615,5,1,0.615385,0.761905,0.708113,0.905594,0.8829,0.857143,0.241758,0.758242,0.142857,0.883598,0.857143,0.847425,0.708113,0.905594,0.894545,0.829932,0.857143,0.009,0,0,0,0,0,8170,100232,13403,94.285714,60,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
ionosphere,5,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.824708,0.098639,0.21911,21.276165,45.330649,33.329976,8.151029,25.178947,0.952285,0.232887,0.719398,26.532318,0.758066,79.604971,1,13,0.136364,3,0.863636,19,0,0,0.8125,1,0.896552,0.837678,0.993007,0.988588,0.914286,0.050649,0.949351,0.085714,0.930357,0.914286,0.915583,0.837678,0.993007,0.99338,0.91169,0.914286,0.009,0,0.01,0,10,0,8882,100232,13403,100,62.857143,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
ionosphere,6,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,315,36,31,5,0,86.111111,13.888889,0,0.683099,0.158475,0.323323,34.375998,67.313315,33.969909,18.210149,15.75976,0.943609,0.505837,0.437771,22.410371,0.62251,65.971241,0.692308,9,0.043478,1,0.956522,22,0.307692,4,0.9,0.692308,0.782609,0.695792,0.90301,0.878041,0.861111,0.212282,0.787718,0.138889,0.865598,0.861111,0.856305,0.695792,0.90301,0.89465,0.840284,0.861111,0.009,0.001,0.01,0,10,0,7814,99923,13712,94.444444,62.5,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
ionosphere,6,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.085843,0.213673,18.516132,44.205862,33.329976,7.891827,25.438148,0.952285,0.225481,0.726804,27.587585,0.788217,82.771092,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.987762,0.972715,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.987762,0.98229,0.938811,0.942857,0.008,0,0,0,0,0,9594,100232,13403,100,62.857143,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
ionosphere,6,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.769737,0.120455,0.258023,25.981861,53.381159,33.329976,9.967691,23.362285,0.952285,0.284791,0.667494,24.694264,0.70555,74.090254,1,13,0.181818,4,0.818182,18,0,0,0.764706,1,0.866667,0.790992,0.98951,0.9819,0.885714,0.067532,0.932468,0.114286,0.912605,0.885714,0.887619,0.790992,0.98951,0.988072,0.883333,0.885714,0.01,0,0.01,0,10,0,9594,100232,13403,100,61.428571,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
ionosphere,6,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.110197,0.264942,23.769318,54.812495,33.329976,13.259434,20.070542,0.952285,0.378841,0.573444,25.734896,0.735283,77.212464,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.93007,0.920879,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.93007,0.923496,0.906667,0.914286,0.013,0,0.01,0,10,0,8170,100232,13403,97.142857,68.571429,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
ionosphere,6,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.069057,0.178071,14.895386,36.840278,33.329976,7.857453,25.472523,0.952285,0.224499,0.727786,29.043796,0.829823,87.140166,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.949301,0.951648,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.949301,0.945605,0.968889,0.971429,0.009,0,0.01,0,10,0,8882,100232,13403,97.142857,61.428571,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
ionosphere,6,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.094362,0.232701,20.353746,48.142466,33.329976,8.043747,25.286228,0.952285,0.229821,0.722464,26.602949,0.760084,79.816886,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.98951,0.982601,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.98951,0.990109,0.906667,0.914286,0.01,0,0.01,0,10,0,9238,100232,13403,100,61.428571,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
ionosphere,6,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.156265,0.322853,34.230007,67.963969,32.502297,18.916575,13.585721,0.928637,0.540474,0.388163,21.780507,0.6223,67.01221,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.875,0.845106,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.875,0.875909,0.867424,0.885714,0.008,0,0,0,0,0,8526,100232,13403,94.285714,62.857143,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
ionosphere,6,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.144876,0.319376,31.735275,67.232076,32.502297,18.018321,14.483975,0.928637,0.514809,0.413828,22.376259,0.639322,68.845163,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.925725,0.887715,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.925725,0.918451,0.867424,0.885714,0.008,0,0.01,0,10,0,8526,100232,13403,94.285714,60,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
ionosphere,6,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.689165,0.160121,0.341486,35.074658,71.886398,32.502297,18.591288,13.911009,0.928637,0.53118,0.397457,21.04993,0.601427,64.764439,0.833333,10,0.130435,3,0.869565,20,0.166667,2,0.769231,0.833333,0.8,0.690501,0.961957,0.93175,0.857143,0.154244,0.845756,0.142857,0.861139,0.857143,0.858413,0.690501,0.961957,0.961108,0.844444,0.857143,0.008,0,0.01,0,10,0,8526,100232,13403,100,61.428571,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
ionosphere,6,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.129243,0.270441,28.310907,56.930771,32.502297,13.697438,18.804859,0.928637,0.391355,0.537282,23.872115,0.68206,73.447471,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.903986,0.8829,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.903986,0.899741,0.902868,0.914286,0.008,0,0.01,0,10,0,8170,100232,13403,94.285714,62.857143,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
ionosphere,7,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,315,36,33,3,0,91.666667,8.333333,0,0.816327,0.104135,0.243033,22.588679,50.597691,33.969909,10.337261,23.632648,0.943609,0.287146,0.656462,26.570073,0.738058,78.216499,0.846154,11,0.043478,1,0.956522,22,0.153846,2,0.916667,0.846154,0.88,0.817861,0.976589,0.960638,0.916667,0.113991,0.886009,0.083333,0.916667,0.916667,0.915887,0.817861,0.976589,0.972255,0.908085,0.916667,0.008,0.001,0.01,0,10,0,9594,99923,13712,97.222222,61.111111,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
ionosphere,7,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.110244,0.295235,24.149155,62.150169,32.502297,20.044882,12.457414,0.928637,0.572711,0.355926,24.799841,0.708567,76.301811,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.869565,0.835714,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.869565,0.864948,0.897959,0.914286,0.009,0,0.01,0,10,0,7814,100232,13403,91.428571,52.857143,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
ionosphere,7,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.099774,0.233824,21.855688,49.222529,32.502297,11.037265,21.465032,0.928637,0.31535,0.613287,26.040645,0.744018,80.119399,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.90942,0.890476,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.90942,0.905704,0.933712,0.942857,0.009,0,0.01,0,10,0,7102,100232,13403,94.285714,54.285714,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
ionosphere,7,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.128795,0.299682,28.21266,63.086222,32.502297,15.307615,17.194681,0.928637,0.43736,0.491277,23.368733,0.667678,71.898712,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.963768,0.922687,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.963768,0.954974,0.867424,0.885714,0.01,0,0.01,0,10,0,9238,100232,13403,94.285714,55.714286,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
ionosphere,7,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.110006,0.269867,24.096929,56.80996,32.502297,14.613914,17.888383,0.928637,0.41754,0.511097,24.865424,0.710441,76.503591,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.934783,0.911621,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.934783,0.9295,0.902868,0.914286,0.009,0,0.01,0,10,0,8170,100232,13403,94.285714,57.142857,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
ionosphere,7,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.71637,0.156334,0.322963,33.720899,66.816208,33.329976,16.243524,17.086451,0.952285,0.464101,0.488184,22.170655,0.633447,66.518664,1,13,0.227273,5,0.772727,17,0,0,0.722222,1,0.83871,0.747048,0.996503,0.989744,0.857143,0.084416,0.915584,0.142857,0.896825,0.857143,0.859506,0.747048,0.996503,0.993706,0.855252,0.857143,0.009,0,0.01,0,10,0,8526,100232,13403,100,64.285714,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
